THEFT_ID,ART_DES_FAHRRADS,SCHADENSHOEHE,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR
14074,Damenfahrrad,600,28.09.2022,7,28.09.2022,17,6400844
14075,Herrenfahrrad,1899,02.10.2022,8,02.10.2022,20,4501153
14076,Herrenfahrrad,312,25.09.2022,7,25.09.2022,14,12400616
14077,Fahrrad,2270,02.10.2022,21,03.10.2022,12,9401534
14078,Herrenfahrrad,499,29.09.2022,15,30.09.2022,14,7100206
14079,Herrenfahrrad,1000,01.10.2022,8,01.10.2022,10,12100101
14080,Herrenfahrrad,770,16.09.2022,9,16.09.2022,20,7400720
14081,Herrenfahrrad,4401,03.10.2022,0,03.10.2022,1,7100102
14082,Herrenfahrrad,700,02.10.2022,18,02.10.2022,20,7501029
14083,Mountainbike,300,03.10.2022,22,03.10.2022,22,2200210
14084,Damenfahrrad,800,02.10.2022,19,03.10.2022,8,5200421
14085,Herrenfahrrad,770,28.09.2022,0,28.09.2022,0,8100310
14086,Damenfahrrad,1000,02.10.2022,13,02.10.2022,22,1200629
14087,Herrenfahrrad,0,03.10.2022,14,03.10.2022,14,7100102
14088,Herrenfahrrad,1826,27.09.2022,14,28.09.2022,9,12601236
14089,Herrenfahrrad,299,01.10.2022,15,02.10.2022,0,3300514
14090,Herrenfahrrad,600,01.10.2022,21,03.10.2022,16,11200515
14091,Herrenfahrrad,799,01.10.2022,21,02.10.2022,2,6300634
14092,Herrenfahrrad,1,03.10.2022,19,03.10.2022,20,8100103
14093,Herrenfahrrad,450,30.09.2022,8,30.09.2022,19,8401244
14094,Herrenfahrrad,280,02.10.2022,18,03.10.2022,14,1200629
14095,Fahrrad,350,13.09.2022,19,14.09.2022,22,2400521
14096,Herrenfahrrad,498,03.10.2022,9,03.10.2022,21,1401049
14097,Herrenfahrrad,421,29.09.2022,22,01.10.2022,14,2200211
14098,Mountainbike,1469,02.10.2022,1,02.10.2022,1,7300516
14099,Herrenfahrrad,734,16.09.2022,8,18.09.2022,14,3701660
14100,Herrenfahrrad,1627,30.09.2022,0,01.10.2022,0,3601142
14101,Herrenfahrrad,870,30.09.2022,17,02.10.2022,7,1200520
14102,Herrenfahrrad,2400,01.10.2022,19,01.10.2022,23,9200510
14103,Herrenfahrrad,0,02.10.2022,12,02.10.2022,16,1100102
14104,Herrenfahrrad,572,30.09.2022,11,30.09.2022,11,6100103
14105,diverse Fahrräder,10000,29.09.2022,20,02.10.2022,18,8100101
14106,Damenfahrrad,480,01.10.2022,19,01.10.2022,23,8100311
14107,Fahrrad,250,02.10.2022,0,02.10.2022,18,2200212
14108,Damenfahrrad,1144,01.10.2022,12,01.10.2022,23,5100316
14109,Herrenfahrrad,350,01.10.2022,23,01.10.2022,23,2500833
14110,Herrenfahrrad,550,01.10.2022,22,02.10.2022,10,1100310
14111,Herrenfahrrad,1,02.10.2022,3,02.10.2022,3,6200311
14112,Damenfahrrad,3500,01.10.2022,21,02.10.2022,10,11501238
14113,Damenfahrrad,399,01.10.2022,11,01.10.2022,19,10300732
14114,Herrenfahrrad,3500,01.10.2022,21,02.10.2022,10,11501238
14115,Herrenfahrrad,500,30.09.2022,20,01.10.2022,10,8100102
14116,Herrenfahrrad,599,30.09.2022,23,01.10.2022,3,1300836
14117,Fahrrad,3650,01.10.2022,14,02.10.2022,8,9401534
14118,Herrenfahrrad,240,29.09.2022,12,01.10.2022,11,3601346
14119,Herrenfahrrad,816,29.09.2022,20,29.09.2022,21,11400927
14120,Herrenfahrrad,2649,30.09.2022,17,02.10.2022,14,6200420
14121,Damenfahrrad,562,01.10.2022,13,01.10.2022,17,3300516
14122,Herrenfahrrad,469,30.09.2022,20,02.10.2022,10,3701556
14123,Herrenfahrrad,1274,01.10.2022,10,02.10.2022,15,2500726
14124,Herrenfahrrad,2000,02.10.2022,3,02.10.2022,17,1300733
14125,Damenfahrrad,869,01.10.2022,10,01.10.2022,19,2200210
14126,Herrenfahrrad,355,28.09.2022,9,28.09.2022,20,11400929
14127,Kinderfahrrad,250,01.10.2022,23,02.10.2022,2,3601142
14128,Herrenfahrrad,1050,01.10.2022,20,02.10.2022,10,10200629
14129,Herrenfahrrad,498,01.10.2022,9,02.10.2022,13,9100203
14130,Herrenfahrrad,1270,29.09.2022,19,29.09.2022,22,3701555
14131,Herrenfahrrad,439,30.09.2022,20,01.10.2022,12,1200628
14132,Herrenfahrrad,300,30.09.2022,23,01.10.2022,2,2400623
14133,Herrenfahrrad,1650,01.10.2022,18,02.10.2022,14,7300619
14134,Herrenfahrrad,974,01.10.2022,19,02.10.2022,11,4400727
14135,Herrenfahrrad,870,29.09.2022,18,30.09.2022,10,3400618
14136,Herrenfahrrad,1264,28.09.2022,7,28.09.2022,19,12500928
14137,Herrenfahrrad,1399,01.10.2022,23,02.10.2022,2,2300419
14138,Damenfahrrad,699,27.09.2022,8,29.09.2022,15,7200409
14139,Herrenfahrrad,535,01.10.2022,19,02.10.2022,10,1401048
14140,Fahrrad,799,23.08.2022,17,26.08.2022,15,7601546
14141,Fahrrad,4000,30.09.2022,20,01.10.2022,8,1300733
14142,Herrenfahrrad,685,29.09.2022,19,30.09.2022,7,3601140
14143,Damenfahrrad,1250,30.09.2022,18,01.10.2022,7,4300412
14144,Herrenfahrrad,778,30.09.2022,18,30.09.2022,20,6200421
14145,Herrenfahrrad,500,30.09.2022,23,01.10.2022,14,11400927
14146,Damenfahrrad,999,01.10.2022,1,01.10.2022,12,7200308
14147,Herrenfahrrad,270,29.09.2022,10,29.09.2022,21,1100206
14148,Herrenfahrrad,1200,26.09.2022,16,27.09.2022,5,6300634
14149,Herrenfahrrad,485,28.09.2022,8,29.09.2022,17,7100101
14150,Damenfahrrad,199,30.09.2022,18,01.10.2022,9,11200514
14151,Fahrrad,524,30.09.2022,15,01.10.2022,1,5100101
14152,diverse Fahrräder,3958,30.09.2022,18,01.10.2022,6,10200524
14153,Herrenfahrrad,222,26.09.2022,18,28.09.2022,17,6400842
14154,Damenfahrrad,633,01.10.2022,5,01.10.2022,14,3601141
14155,Damenfahrrad,300,30.09.2022,12,30.09.2022,15,2400623
14156,Herrenfahrrad,650,29.09.2022,10,29.09.2022,22,6300634
14157,Fahrrad,563,21.09.2022,21,22.09.2022,7,7100103
14158,Herrenfahrrad,599,30.09.2022,8,01.10.2022,1,11501341
14159,Herrenfahrrad,492,29.09.2022,16,29.09.2022,22,4501043
14160,Damenfahrrad,300,29.09.2022,20,30.09.2022,7,11100307
14161,Herrenfahrrad,560,25.09.2022,22,27.09.2022,20,1401043
14162,Damenfahrrad,1500,28.09.2022,16,01.10.2022,11,3601348
14163,Herrenfahrrad,350,30.09.2022,20,01.10.2022,3,5100316
14164,Herrenfahrrad,450,01.10.2022,19,01.10.2022,21,1400938
14165,Herrenfahrrad,900,01.10.2022,6,01.10.2022,16,7300618
14166,Herrenfahrrad,770,01.10.2022,7,01.10.2022,21,9301025
14167,Damenfahrrad,50,30.09.2022,15,01.10.2022,9,7300619
14168,Herrenfahrrad,700,28.09.2022,8,28.09.2022,16,4501045
14169,Herrenfahrrad,4783,01.10.2022,2,01.10.2022,7,11400928
14170,Herrenfahrrad,0,01.10.2022,11,01.10.2022,18,3100103
14171,Fahrrad,1188,30.09.2022,20,01.10.2022,9,2400623
14172,Herrenfahrrad,799,24.09.2022,16,24.09.2022,17,10400941
14173,Damenfahrrad,1299,30.09.2022,22,01.10.2022,9,6300630
14174,Herrenfahrrad,551,21.09.2022,14,21.09.2022,15,1300732
14175,Fahrrad,689,27.09.2022,15,28.09.2022,7,4500939
14176,Herrenfahrrad,1500,29.09.2022,14,30.09.2022,7,7200413
14177,Damenfahrrad,700,01.10.2022,1,01.10.2022,4,2200213
14178,Damenfahrrad,839,29.09.2022,16,01.10.2022,14,8100311
14179,Herrenfahrrad,715,01.10.2022,9,01.10.2022,14,12400720
14180,Damenfahrrad,699,30.09.2022,16,01.10.2022,12,2500728
14181,Herrenfahrrad,1000,30.09.2022,18,01.10.2022,16,4501045
14182,Kinderfahrrad,524,29.09.2022,20,01.10.2022,9,1300835
14183,Herrenfahrrad,940,01.10.2022,3,01.10.2022,3,1401044
14184,Fahrrad,1899,28.09.2022,13,28.09.2022,13,9401329
14185,Herrenfahrrad,750,30.09.2022,18,01.10.2022,7,4300412
14186,Damenfahrrad,701,30.09.2022,15,01.10.2022,8,7400825
14187,Damenfahrrad,2001,30.09.2022,13,30.09.2022,16,9100203
14188,Kinderfahrrad,300,29.09.2022,7,29.09.2022,14,11300618
14189,Herrenfahrrad,3540,28.09.2022,8,28.09.2022,8,4300623
14190,Herrenfahrrad,1098,30.09.2022,15,30.09.2022,16,11400927
14191,Herrenfahrrad,579,12.09.2022,7,12.09.2022,15,3701660
14192,Damenfahrrad,180,27.09.2022,14,27.09.2022,19,4300624
14193,Mountainbike,620,24.09.2022,20,25.09.2022,13,8100417
14194,Herrenfahrrad,4100,29.09.2022,22,30.09.2022,11,9100408
14195,Herrenfahrrad,1299,29.09.2022,17,30.09.2022,7,1100313
14196,diverse Fahrräder,1347,29.09.2022,8,29.09.2022,17,12100205
14197,Herrenfahrrad,839,29.09.2022,11,29.09.2022,18,12100101
14198,Herrenfahrrad,624,28.09.2022,15,30.09.2022,12,5300735
14199,Damenfahrrad,485,17.09.2022,11,19.09.2022,8,2200207
14200,Damenfahrrad,599,29.09.2022,16,30.09.2022,10,7200414
14201,Damenfahrrad,1049,29.09.2022,20,29.09.2022,22,3701555
14202,Herrenfahrrad,751,28.09.2022,18,29.09.2022,10,3400721
14203,Fahrrad,800,27.09.2022,20,28.09.2022,6,9100304
14204,Herrenfahrrad,749,27.09.2022,15,29.09.2022,10,1401043
14205,Damenfahrrad,684,29.09.2022,15,30.09.2022,14,1401049
14206,Herrenfahrrad,1150,29.09.2022,17,30.09.2022,19,4501147
14207,Mountainbike,330,29.09.2022,21,30.09.2022,15,12500927
14208,Herrenfahrrad,700,30.09.2022,21,30.09.2022,21,9100101
14209,Herrenfahrrad,389,17.09.2022,15,17.09.2022,18,12200515
14210,Herrenfahrrad,2561,30.09.2022,8,30.09.2022,13,3601453
14211,Herrenfahrrad,299,30.09.2022,6,30.09.2022,16,6300634
14212,Damenfahrrad,799,30.09.2022,13,30.09.2022,14,2500831
14213,Herrenfahrrad,500,30.09.2022,12,30.09.2022,14,8100310
14214,Damenfahrrad,650,30.09.2022,15,30.09.2022,17,4300623
14215,Damenfahrrad,2000,28.09.2022,14,29.09.2022,19,7400720
14216,Herrenfahrrad,1800,29.09.2022,18,30.09.2022,8,6100205
14217,Mountainbike,850,25.09.2022,22,25.09.2022,23,4501150
14218,Kinderfahrrad,240,19.09.2022,8,21.09.2022,16,1401048
14219,Fahrrad,2000,12.09.2022,16,12.09.2022,16,3601348
14220,Kinderfahrrad,200,29.09.2022,17,30.09.2022,7,1100313
14221,Herrenfahrrad,1149,29.09.2022,22,30.09.2022,12,7300619
14222,Herrenfahrrad,549,29.09.2022,21,29.09.2022,22,2200212
14223,Herrenfahrrad,1369,29.09.2022,19,29.09.2022,19,11400927
14224,Herrenfahrrad,3020,29.09.2022,18,30.09.2022,11,1200629
14225,Damenfahrrad,280,28.09.2022,16,28.09.2022,16,2100104
14226,Damenfahrrad,600,29.09.2022,21,30.09.2022,12,8100415
14227,Damenfahrrad,75,30.09.2022,12,30.09.2022,12,1200623
14228,Damenfahrrad,588,29.09.2022,18,29.09.2022,21,8100521
14229,Herrenfahrrad,3000,28.09.2022,16,30.09.2022,5,6300629
14230,Damenfahrrad,599,19.09.2022,20,20.09.2022,9,2400623
14231,Herrenfahrrad,799,29.09.2022,16,30.09.2022,7,7300516
14232,Damenfahrrad,882,29.09.2022,20,30.09.2022,12,1100104
14233,Fahrrad,699,28.09.2022,20,28.09.2022,22,7100102
14234,Mountainbike,600,30.09.2022,14,30.09.2022,14,3400721
14235,Herrenfahrrad,1550,22.09.2022,19,22.09.2022,21,1100103
14236,Mountainbike,1648,30.09.2022,13,30.09.2022,15,3400829
14237,Herrenfahrrad,400,28.09.2022,17,30.09.2022,17,7200308
14238,Herrenfahrrad,450,28.09.2022,21,28.09.2022,22,1401048
14239,Herrenfahrrad,550,28.09.2022,19,29.09.2022,7,4200309
14240,Damenfahrrad,679,28.09.2022,9,28.09.2022,13,12500825
14241,Herrenfahrrad,980,28.09.2022,22,29.09.2022,7,3601243
14242,Herrenfahrrad,920,27.09.2022,20,28.09.2022,17,4300413
14243,Damenfahrrad,800,27.09.2022,8,27.09.2022,16,9100101
14244,Fahrrad,399,28.08.2022,22,28.08.2022,22,2300315
14245,Herrenfahrrad,1289,28.09.2022,17,28.09.2022,20,2400521
14246,Fahrrad,1390,27.09.2022,21,28.09.2022,8,2200213
14247,Damenfahrrad,450,25.09.2022,19,28.09.2022,18,8100103
14248,Fahrrad,850,29.09.2022,7,29.09.2022,9,7601546
14249,Herrenfahrrad,500,28.09.2022,10,28.09.2022,22,6400839
14250,Damenfahrrad,100,28.09.2022,8,28.09.2022,17,2100104
14251,Herrenfahrrad,2762,28.09.2022,10,28.09.2022,18,1100415
14252,Herrenfahrrad,1975,28.09.2022,22,28.09.2022,23,6200312
14253,Damenfahrrad,750,26.09.2022,11,26.09.2022,20,8100103
14254,Herrenfahrrad,500,29.09.2022,10,29.09.2022,11,2200210
14255,Fahrrad,2256,27.09.2022,11,28.09.2022,11,10200421
14256,Herrenfahrrad,600,19.09.2022,17,20.09.2022,7,2500834
14257,Herrenfahrrad,4890,28.09.2022,20,28.09.2022,23,1100308
14258,Herrenfahrrad,1099,24.09.2022,23,25.09.2022,3,2400623
14259,Herrenfahrrad,1785,26.09.2022,17,29.09.2022,8,4501151
14260,Fahrrad,660,28.09.2022,8,28.09.2022,13,3300514
14261,Herrenfahrrad,999,02.09.2022,13,02.09.2022,15,6100103
14262,Herrenfahrrad,1950,28.09.2022,21,28.09.2022,22,1100103
14263,Herrenfahrrad,4800,29.09.2022,14,29.09.2022,20,8100418
14264,Damenfahrrad,1549,22.09.2022,20,23.09.2022,8,4300415
14265,Herrenfahrrad,795,27.09.2022,13,27.09.2022,17,1100415
14266,Herrenfahrrad,5278,28.09.2022,22,28.09.2022,22,6200312
14267,Fahrrad,674,28.09.2022,19,29.09.2022,8,3400721
14268,Herrenfahrrad,1500,29.09.2022,20,29.09.2022,22,3701555
14269,Herrenfahrrad,10,24.09.2022,10,24.09.2022,22,1100311
14270,Damenfahrrad,599,28.09.2022,17,28.09.2022,18,1300835
14271,Herrenfahrrad,999,23.09.2022,18,23.09.2022,23,8100101
14272,Herrenfahrrad,3309,19.09.2022,20,19.09.2022,20,2400623
14273,Herrenfahrrad,500,29.09.2022,9,29.09.2022,9,7200414
14274,Herrenfahrrad,200,27.09.2022,21,28.09.2022,8,8100415
14275,Herrenfahrrad,300,22.07.2022,16,23.07.2022,17,4200310
14276,Herrenfahrrad,453,23.09.2022,18,25.09.2022,21,8100417
14277,Damenfahrrad,500,24.09.2022,18,24.09.2022,18,7200410
14278,Mountainbike,400,28.09.2022,19,29.09.2022,16,10200524
14279,Herrenfahrrad,360,28.09.2022,16,29.09.2022,18,7200307
14280,Herrenfahrrad,130,16.09.2022,9,18.09.2022,9,1200522
14281,Damenfahrrad,500,29.09.2022,13,29.09.2022,16,5200629
14282,Herrenfahrrad,900,25.09.2022,18,25.09.2022,22,2400625
14283,Fahrrad,1669,28.09.2022,17,29.09.2022,18,7200413
14284,Herrenfahrrad,980,28.09.2022,0,29.09.2022,9,7200413
14285,Mountainbike,733,28.09.2022,8,29.09.2022,17,11400928
14286,Damenfahrrad,520,28.09.2022,18,28.09.2022,19,5200629
14287,Damenfahrrad,370,28.09.2022,7,28.09.2022,15,10400938
14288,diverse Fahrräder,4650,28.09.2022,18,29.09.2022,10,1401048
14289,Damenfahrrad,599,28.09.2022,8,28.09.2022,15,12400720
14290,Herrenfahrrad,2926,29.09.2022,19,29.09.2022,20,1100309
14291,Mountainbike,0,29.09.2022,22,29.09.2022,22,7100206
14292,Herrenfahrrad,1700,29.09.2022,2,29.09.2022,5,9300920
14293,Fahrrad,620,26.09.2022,8,26.09.2022,14,3601453
14294,Damenfahrrad,180,26.09.2022,9,28.09.2022,12,1300834
14295,Damenfahrrad,1949,23.09.2022,14,23.09.2022,14,4400726
14296,Fahrrad,1364,26.09.2022,18,29.09.2022,10,2400624
14297,Damenfahrrad,400,17.09.2022,20,18.09.2022,5,3300412
14298,Mountainbike,679,29.09.2022,13,29.09.2022,16,1100311
14299,Fahrrad,1549,29.09.2022,8,29.09.2022,14,7300516
14300,Herrenfahrrad,1910,27.09.2022,20,27.09.2022,21,3601347
14301,Fahrrad,899,28.09.2022,15,29.09.2022,17,1100102
14302,Herrenfahrrad,685,28.09.2022,11,28.09.2022,15,12400722
14303,Damenfahrrad,1700,29.09.2022,2,29.09.2022,5,9300920
14304,Damenfahrrad,3099,29.09.2022,6,29.09.2022,12,10300733
14305,Herrenfahrrad,500,25.09.2022,1,25.09.2022,2,2500833
14306,Herrenfahrrad,1199,22.09.2022,9,22.09.2022,16,8100103
14307,Damenfahrrad,569,29.09.2022,6,29.09.2022,11,12200310
14308,Damenfahrrad,1299,29.09.2022,14,29.09.2022,15,5200629
14309,Herrenfahrrad,1132,28.09.2022,21,29.09.2022,6,6300630
14310,diverse Fahrräder,599,29.09.2022,9,29.09.2022,19,11400930
14311,Damenfahrrad,3100,29.09.2022,9,29.09.2022,13,2300419
14312,Kinderfahrrad,479,22.09.2022,18,23.09.2022,7,9200613
14313,Herrenfahrrad,1399,10.07.2022,12,12.07.2022,8,2500728
14314,Fahrrad,3119,27.09.2022,9,27.09.2022,18,7601237
14315,Fahrrad,765,28.09.2022,4,28.09.2022,10,3601245
14316,Herrenfahrrad,600,27.09.2022,18,28.09.2022,8,3400826
14317,Fahrrad,2133,28.09.2022,0,28.09.2022,2,11401033
14318,Herrenfahrrad,1320,26.09.2022,10,26.09.2022,12,6100207
14319,Herrenfahrrad,500,20.09.2022,16,22.09.2022,22,7501133
14320,Herrenfahrrad,4259,24.09.2022,19,27.09.2022,16,3601141
14321,Fahrrad,100,28.09.2022,14,28.09.2022,14,4501045
14322,Fahrrad,400,26.09.2022,18,27.09.2022,9,2500832
14323,Herrenfahrrad,1569,28.09.2022,15,28.09.2022,15,1401043
14324,diverse Fahrräder,750,10.09.2022,0,10.09.2022,9,7400721
14325,Damenfahrrad,669,27.09.2022,18,28.09.2022,9,2200212
14326,Herrenfahrrad,350,24.09.2022,18,25.09.2022,1,11501238
14327,Herrenfahrrad,1099,16.09.2022,18,17.09.2022,14,7200413
14328,Herrenfahrrad,500,27.09.2022,18,27.09.2022,18,1300836
14329,Damenfahrrad,333,23.09.2022,22,26.09.2022,15,3601142
14330,Fahrrad,2000,27.09.2022,22,27.09.2022,22,2500832
14331,Fahrrad,400,08.09.2022,17,08.09.2022,23,9200510
14332,Herrenfahrrad,350,28.09.2022,16,28.09.2022,16,11200514
14333,Herrenfahrrad,1050,28.09.2022,17,28.09.2022,21,6200312
14334,Herrenfahrrad,2063,27.09.2022,7,28.09.2022,10,6400841
14335,Herrenfahrrad,750,24.09.2022,18,24.09.2022,20,2300418
14336,Kinderfahrrad,548,28.09.2022,17,28.09.2022,17,11300723
14337,Damenfahrrad,1642,27.09.2022,5,27.09.2022,9,1100206
14338,Fahrrad,450,28.09.2022,8,28.09.2022,14,3200206
14339,Herrenfahrrad,749,24.09.2022,16,27.09.2022,15,3601348
14340,Herrenfahrrad,1131,28.09.2022,15,28.09.2022,23,4500937
14341,Mountainbike,1761,04.09.2022,12,05.09.2022,9,11100204
14342,Herrenfahrrad,1032,26.09.2022,18,27.09.2022,21,2500727
14343,Herrenfahrrad,249,26.09.2022,14,27.09.2022,18,11401135
14344,Herrenfahrrad,1180,27.09.2022,18,28.09.2022,8,7300516
14345,Kinderfahrrad,434,27.09.2022,7,27.09.2022,16,3601141
14346,Damenfahrrad,3000,27.09.2022,20,28.09.2022,10,6100209
14347,Herrenfahrrad,5562,28.09.2022,3,28.09.2022,10,2500835
14348,Herrenfahrrad,400,27.09.2022,18,27.09.2022,23,2200212
14349,Herrenfahrrad,199,22.09.2022,9,23.09.2022,10,8100312
14350,Damenfahrrad,1800,28.09.2022,6,28.09.2022,16,9200715
14351,Damenfahrrad,500,24.09.2022,17,24.09.2022,20,8200623
14352,Damenfahrrad,1350,26.09.2022,19,26.09.2022,20,1300836
14353,Herrenfahrrad,1147,28.09.2022,9,28.09.2022,16,3601243
14354,Damenfahrrad,1049,25.09.2022,9,26.09.2022,10,7100102
14355,Damenfahrrad,450,24.09.2022,14,24.09.2022,16,2200213
14356,Herrenfahrrad,214,28.09.2022,7,28.09.2022,9,5100315
14357,Herrenfahrrad,300,28.09.2022,18,28.09.2022,18,3400619
14358,Fahrrad,200,28.09.2022,19,28.09.2022,19,1100310
14359,Damenfahrrad,900,27.09.2022,22,28.09.2022,20,12100204
14360,Herrenfahrrad,1026,27.09.2022,16,28.09.2022,9,4400835
14361,Damenfahrrad,527,27.09.2022,20,28.09.2022,7,1200628
14362,Fahrrad,2720,27.09.2022,16,28.09.2022,7,4501153
14363,Herrenfahrrad,2149,28.09.2022,9,28.09.2022,20,6300630
14364,Damenfahrrad,750,13.09.2022,8,13.09.2022,16,8100418
14365,Herrenfahrrad,8943,22.09.2022,0,22.09.2022,5,11400929
14366,Fahrrad,2938,27.09.2022,21,28.09.2022,8,4500939
14367,Damenfahrrad,1369,25.09.2022,14,27.09.2022,17,2200207
14368,Fahrrad,1500,26.09.2022,8,27.09.2022,18,1401047
14369,Fahrrad,600,27.09.2022,21,28.09.2022,8,7100101
14370,Herrenfahrrad,862,28.09.2022,10,28.09.2022,13,12400722
14371,Fahrrad,949,27.09.2022,21,28.09.2022,8,1401047
14372,Rennrad,700,08.09.2022,12,08.09.2022,12,2400624
14373,Herrenfahrrad,400,24.09.2022,19,25.09.2022,7,1401046
14374,Fahrrad,619,25.09.2022,17,26.09.2022,4,10400835
14375,Herrenfahrrad,439,28.09.2022,7,28.09.2022,10,4300623
14376,Damenfahrrad,450,25.09.2022,18,28.09.2022,8,1401043
14377,Herrenfahrrad,1172,27.09.2022,16,28.09.2022,15,1400937
14378,Fahrrad,3290,28.09.2022,19,28.09.2022,22,2100102
14379,Damenfahrrad,1985,28.09.2022,8,28.09.2022,15,2500729
14380,Mountainbike,400,27.09.2022,4,27.09.2022,19,12601134
14381,Mountainbike,100,28.09.2022,20,28.09.2022,20,8100521
14382,Fahrrad,780,23.09.2022,17,23.09.2022,21,1400939
14383,Herrenfahrrad,4000,27.09.2022,4,27.09.2022,7,7400721
14384,Herrenfahrrad,420,20.09.2022,14,20.09.2022,16,3100102
14385,Kinderfahrrad,280,25.09.2022,18,26.09.2022,7,7200308
14386,Fahrrad,1000,28.09.2022,8,28.09.2022,12,4300623
14387,Kinderfahrrad,545,28.09.2022,15,28.09.2022,18,2200211
14388,Herrenfahrrad,350,27.09.2022,18,28.09.2022,7,8300934
14389,Fahrrad,491,22.09.2022,11,22.09.2022,12,2500729
14390,Damenfahrrad,2609,27.09.2022,14,27.09.2022,16,1100311
14391,Herrenfahrrad,1349,26.09.2022,17,26.09.2022,20,10300733
14392,Fahrrad,2000,27.09.2022,16,27.09.2022,16,2500832
14393,Fahrrad,1777,26.09.2022,22,27.09.2022,7,3200206
14394,Fahrrad,2000,26.09.2022,22,27.09.2022,7,3200206
14395,Herrenfahrrad,1199,27.09.2022,17,27.09.2022,17,1300836
14396,Damenfahrrad,681,26.09.2022,18,26.09.2022,23,6300634
14397,Herrenfahrrad,599,24.09.2022,15,24.09.2022,17,1100313
14398,Herrenfahrrad,4359,26.09.2022,15,27.09.2022,18,8100102
14399,Herrenfahrrad,449,20.09.2022,7,20.09.2022,15,5200629
14400,Herrenfahrrad,1350,25.09.2022,12,25.09.2022,18,9100101
14401,Fahrrad,999,26.09.2022,11,27.09.2022,13,9100304
14402,Fahrrad,435,24.09.2022,16,26.09.2022,7,4300416
14403,Herrenfahrrad,680,27.09.2022,9,27.09.2022,18,3601244
14404,Fahrrad,290,23.09.2022,7,23.09.2022,15,9501838
14405,Herrenfahrrad,1149,27.09.2022,11,27.09.2022,12,1401048
14406,Herrenfahrrad,750,25.09.2022,18,26.09.2022,0,12400721
14407,Herrenfahrrad,2000,27.09.2022,10,27.09.2022,11,1100310
14408,Herrenfahrrad,500,22.09.2022,21,22.09.2022,23,1300836
14409,Herrenfahrrad,949,26.09.2022,20,27.09.2022,12,1400942
14410,Damenfahrrad,1457,16.09.2022,19,17.09.2022,8,7300516
14411,Herrenfahrrad,622,24.09.2022,19,25.09.2022,4,6300526
14412,Damenfahrrad,290,21.09.2022,15,22.09.2022,20,10400939
14413,Herrenfahrrad,599,24.09.2022,15,24.09.2022,17,1100313
14414,Herrenfahrrad,568,26.09.2022,18,27.09.2022,11,9200510
14415,Herrenfahrrad,1258,26.09.2022,19,26.09.2022,21,7501029
14416,Fahrrad,300,27.09.2022,0,27.09.2022,0,3701659
14417,Herrenfahrrad,1100,26.09.2022,22,27.09.2022,6,8100208
14418,Fahrrad,900,23.09.2022,7,23.09.2022,15,4200309
14419,Herrenfahrrad,500,26.09.2022,23,27.09.2022,6,9501736
14420,Herrenfahrrad,1105,23.09.2022,10,23.09.2022,11,1100104
14421,Herrenfahrrad,438,26.09.2022,16,27.09.2022,8,1200522
14422,Herrenfahrrad,600,27.09.2022,15,27.09.2022,16,3400828
14423,Damenfahrrad,100,25.09.2022,19,26.09.2022,12,11400930
14424,Herrenfahrrad,1000,27.09.2022,19,27.09.2022,21,4300623
14425,Damenfahrrad,730,26.09.2022,9,26.09.2022,14,4501153
14426,Damenfahrrad,3408,26.09.2022,13,26.09.2022,18,4300624
14427,Damenfahrrad,600,26.09.2022,17,26.09.2022,23,4300413
14428,Herrenfahrrad,250,26.09.2022,9,26.09.2022,19,3701554
14429,Fahrrad,9000,26.09.2022,18,27.09.2022,7,9200715
14430,Damenfahrrad,370,26.09.2022,19,27.09.2022,7,11501339
14431,Herrenfahrrad,1019,26.09.2022,15,27.09.2022,7,2400520
14432,Herrenfahrrad,499,24.09.2022,20,25.09.2022,8,11300725
14433,Damenfahrrad,555,25.09.2022,19,26.09.2022,8,2400624
14434,Fahrrad,700,23.09.2022,9,23.09.2022,9,2400623
14435,Fahrrad,685,15.09.2022,0,15.09.2022,7,3400721
14436,Herrenfahrrad,1280,26.09.2022,9,26.09.2022,20,2300417
14437,Damenfahrrad,499,26.09.2022,15,26.09.2022,19,1300834
14438,Fahrrad,3620,27.09.2022,0,27.09.2022,2,7100102
14439,Kinderfahrrad,375,25.09.2022,21,26.09.2022,7,7100102
14440,Herrenfahrrad,498,26.09.2022,13,26.09.2022,15,4300414
14441,Herrenfahrrad,1104,23.09.2022,0,23.09.2022,8,2400624
14442,Herrenfahrrad,200,16.09.2022,7,16.09.2022,15,3601347
14443,Herrenfahrrad,1283,26.09.2022,8,26.09.2022,17,1300834
14444,Herrenfahrrad,875,24.09.2022,12,27.09.2022,9,1100309
14445,Mountainbike,200,24.09.2022,17,24.09.2022,17,2300314
14446,Fahrrad,429,25.09.2022,10,27.09.2022,8,1100313
14447,Herrenfahrrad,300,26.09.2022,19,27.09.2022,4,1401049
14448,Fahrrad,1200,22.08.2022,15,22.08.2022,16,8200730
14449,Rennrad,350,26.09.2022,19,26.09.2022,20,3601450
14450,Herrenfahrrad,1259,26.09.2022,21,27.09.2022,9,7100102
14451,Fahrrad,750,02.09.2022,18,04.09.2022,13,5100315
14452,Herrenfahrrad,744,25.09.2022,13,27.09.2022,8,2200212
14453,Herrenfahrrad,750,26.09.2022,17,27.09.2022,7,2300418
